YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-02,WEEKDAY,6,TRAIN,TE7,7786,3938
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE12,2162,1239
2025-02,WEEKDAY,15,TRAIN,EW22,25313,10168
2025-02,WEEKDAY,17,TRAIN,TE26,15945,16532
2025-02,WEEKDAY,22,TRAIN,EW1,9345,34231
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3300,2808
2025-02,WEEKDAY,22,TRAIN,EW10,5254,13776
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5360,3618
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS18,4066,6302
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NE18,1,202
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NE8,101,240
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,PE3,802,306
2025-02,WEEKDAY,22,TRAIN,NS5,8061,29912
2025-02,WEEKDAY,14,TRAIN,NE16/STC,40791,45225
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,4916,13646
2025-02,WEEKDAY,23,TRAIN,BP10,92,648
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,DT3,927,488
2025-02,WEEKDAY,17,TRAIN,EW30,27230,1918
2025-02,WEEKDAY,18,TRAIN,TE13,10381,6863
2025-02,WEEKDAY,12,TRAIN,CC7,7350,5132
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1439,1547
2025-02,WEEKDAY,19,TRAIN,DT10,5131,6115
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,CC25,28,89
2025-02,WEEKDAY,5,TRAIN,SW7,1184,75
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,SE2,1454,2854
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,PW3,432,471
2025-02,WEEKDAY,11,TRAIN,DT22,7838,8379
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW32,1858,504
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1032,1106
2025-02,WEEKDAY,12,TRAIN,EW26,25202,14113
2025-02,WEEKDAY,23,TRAIN,EW2/DT32,7184,22996
2025-02,WEEKDAY,8,TRAIN,NS28,3518,3884
2025-02,WEEKDAY,7,TRAIN,NE15,77689,12733
2025-02,WEEKDAY,7,TRAIN,TE26,10443,4881
2025-02,WEEKDAY,19,TRAIN,BP6/DT1,49714,103197
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW6,5362,5350
2025-02,WEEKDAY,5,TRAIN,CC7,1694,113
2025-02,WEEKDAY,12,TRAIN,TE4,4316,3386
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,DT8,1950,1283
2025-02,WEEKDAY,12,TRAIN,CG2,19881,26939
2025-02,WEEKDAY,18,TRAIN,PW4,5893,12485
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,CC7,1094,627
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW6,2572,5532
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,TE19,1930,1370
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,TE5,27,283
2025-02,WEEKDAY,20,TRAIN,EW30,6505,1566
2025-02,WEEKDAY,10,TRAIN,NS10,38799,16394
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,574,302
2025-02,WEEKDAY,10,TRAIN,PW7,2454,1582
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1308,1499
2025-02,WEEKDAY,18,TRAIN,EW2/DT32,99697,191685
2025-02,WEEKDAY,14,TRAIN,NE12/CC13,59644,56688
2025-02,WEEKDAY,13,TRAIN,TE14/NS22,73364,73345
2025-02,WEEKDAY,14,TRAIN,DT3,6359,7064
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,BP6/DT1,13483,7731
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,913,2766
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NE15,794,26
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,SW2,491,458
2025-02,WEEKDAY,16,TRAIN,DT10,6128,4365
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NE18,2816,2920
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,TE18,1927,587
2025-02,WEEKDAY,22,TRAIN,NS28,633,517
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS24/NE6/CC1,1571,4931
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC6,2095,5109
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NS2,229,1516
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,TE26,6610,4453
2025-02,WEEKDAY,19,TRAIN,EW7,13967,37944
2025-02,WEEKDAY,18,TRAIN,SW1,6068,5192
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW26,1252,8738
2025-02,WEEKDAY,22,TRAIN,CC6,17313,1252
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,DT29,842,3846
2025-02,WEEKDAY,8,TRAIN,NS3,56925,17118
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CC12,3076,1882
2025-02,WEEKDAY,8,TRAIN,NS11,113080,38564
2025-02,WEEKDAY,15,TRAIN,EW11,16457,17800
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CG2,6995,10827
2025-02,WEEKDAY,11,TRAIN,PW6,1559,867
2025-02,WEEKDAY,20,TRAIN,NS15,17331,15006
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,PE4,449,246
2025-02,WEEKDAY,15,TRAIN,NS17/CC15,29132,19520
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,PE1,1741,1597
2025-02,WEEKDAY,20,TRAIN,PE4,1073,2526
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4210,10317
2025-02,WEEKDAY,18,TRAIN,DT20,16662,19210
2025-02,WEEKDAY,22,TRAIN,NS19,13794,33723
2025-02,WEEKDAY,13,TRAIN,DT20,5956,6995
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW33,2127,1642
2025-02,WEEKDAY,14,TRAIN,DT30,7038,6291
2025-02,WEEKDAY,23,TRAIN,EW8/CC9,11396,11034
2025-02,WEEKDAY,7,TRAIN,SW7,9017,3351
2025-02,WEEKDAY,9,TRAIN,EW10,18387,9698
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1204,1254
2025-02,WEEKDAY,10,TRAIN,TE6,11963,3544
2025-02,WEEKDAY,18,TRAIN,NS10,66764,117616
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NS12,317,1358
2025-02,WEEKDAY,16,TRAIN,DT13,13947,10451
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS12,7018,6820
2025-02,WEEKDAY,9,TRAIN,TE11,6227,2898
2025-02,WEEKDAY,15,TRAIN,PE6,7153,9033
2025-02,WEEKDAY,19,TRAIN,TE14/NS22,108463,70043
2025-02,WEEKDAY,14,TRAIN,TE25,2153,2971
2025-02,WEEKDAY,9,TRAIN,PE4,1980,732
2025-02,WEEKDAY,17,TRAIN,PW1,3356,3398
2025-02,WEEKDAY,0,TRAIN,TE7,38,464
2025-02,WEEKDAY,10,TRAIN,BP12,2970,1090
2025-02,WEEKDAY,9,TRAIN,NS2,33967,19422
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,CG1/DT35,6862,6899
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW31,923,658
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,DT22,3271,5606
2025-02,WEEKDAY,13,TRAIN,CE1/DT16,23917,37222
2025-02,WEEKDAY,18,TRAIN,EW12/DT14,151423,115547
2025-02,WEEKDAY,6,TRAIN,NS11,91710,24624
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW22,23,116
2025-02,WEEKDAY,5,TRAIN,DT34,918,18
2025-02,WEEKDAY,5,TRAIN,TE16,315,70
2025-02,WEEKDAY,21,TRAIN,SW5,5448,8129
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1058,1082
2025-02,WEEKDAY,18,TRAIN,CC19/DT9,17389,15211
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,BP7,351,515
2025-02,WEEKDAY,19,TRAIN,EW11,24490,30486
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,DT20,3127,3508
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,PW6,37,292
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE13,771,1928
2025-02,WEEKDAY,15,TRAIN,DT6,13800,8007
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW17,8389,6262
2025-02,WEEKDAY,11,TRAIN,NS3,18985,11510
2025-02,WEEKDAY,17,TRAIN,NS24/NE6/CC1,61717,43721
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE8,3866,3177
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,EW4,5141,7440
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS21/DT11,27745,28439
2025-02,WEEKDAY,15,TRAIN,BP12,3319,2351
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NE7/DT12,20071,22282
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,13455,29632
2025-02,WEEKDAY,20,TRAIN,NE5,24446,11758
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CC24,4507,2922
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1362,903
2025-02,WEEKDAY,13,TRAIN,DT31,7333,6941
2025-02,WEEKDAY,23,TRAIN,DT13,3924,3616
2025-02,WEEKDAY,16,TRAIN,NS11,29542,46169
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,BP13,540,553
2025-02,WEEKDAY,14,TRAIN,SE1,7425,4435
2025-02,WEEKDAY,16,TRAIN,NS18,13688,14185
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,SW4,1564,1728
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT27,491,1775
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,14732,32079
2025-02,WEEKDAY,14,TRAIN,TE22,2275,4271
2025-02,WEEKDAY,7,TRAIN,NS21/DT11,68264,76227
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE4,1675,1806
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,18690,21663
2025-02,WEEKDAY,23,TRAIN,DT29,883,5606
2025-02,WEEKDAY,21,TRAIN,CC20,2927,4896
2025-02,WEEKDAY,7,TRAIN,EW21/CC22,26074,68227
2025-02,WEEKDAY,11,TRAIN,CC21,7247,12402
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PE2,3090,938
2025-02,WEEKDAY,23,TRAIN,EW25,1298,6111
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2513,1898
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,BP11,1558,1265
2025-02,WEEKDAY,17,TRAIN,EW7,20871,27434
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW30,2460,437
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,CC11,8023,5596
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1442,849
2025-02,WEEKDAY,15,TRAIN,PW3,1227,1067
2025-02,WEEKDAY,18,TRAIN,NS12,26274,58845
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW20,5946,4605
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,40796,31413
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE5,706,839
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS19,8388,5291
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,PE5,2471,2368
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,EW20,3213,3157
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,TE11,1601,1583
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW33,1839,1005
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,BP13,722,475
2025-02,WEEKDAY,17,TRAIN,EW8/CC9,97537,65142
2025-02,WEEKDAY,18,TRAIN,TE28,4989,12033
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NE15,9101,9602
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,PE3,1037,2841
2025-02,WEEKDAY,17,TRAIN,EW26,52819,60023
2025-02,WEEKDAY,17,TRAIN,NE18,12752,7212
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS15,4753,5620
2025-02,WEEKDAY,5,TRAIN,NS12,6234,1074
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW3,4633,8291
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NS12,3940,1344
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,EW32,1371,1025
2025-02,WEEKDAY,16,TRAIN,NS28,3057,2954
2025-02,WEEKDAY,5,TRAIN,EW11,2637,484
2025-02,WEEKDAY,19,TRAIN,EW16/NE3/TE17,53148,29155
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,SW5,3927,3768
2025-02,WEEKDAY,10,TRAIN,EW25,9365,4538
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NS13,3696,13631
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,DT17,2769,2897
2025-02,WEEKDAY,8,TRAIN,EW14/NS26,10411,340080
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW11,8352,8618
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE6,3991,4517
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2160,1772
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NE9,8561,9034
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE18,5618,7283
2025-02,WEEKDAY,21,TRAIN,CC26,2715,3035
2025-02,WEEKDAY,0,TRAIN,CC5,51,71
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,CC6,7718,12095
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PE7,2501,938
2025-02,WEEKDAY,8,TRAIN,TE22,416,2511
2025-02,WEEKDAY,5,TRAIN,DT21,89,1
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,33839,29681
2025-02,WEEKDAY,15,TRAIN,EW17,20070,25259
2025-02,WEEKDAY,10,TRAIN,CC23,4107,30987
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,EW28,2926,12046
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC14,1837,2828
2025-02,WEEKDAY,19,TRAIN,TE15,11652,16056
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,PW6,7,72
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW27,23569,30461
2025-02,WEEKDAY,6,TRAIN,CE1/DT16,6003,22756
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,EW21/CC22,10093,8920
2025-02,WEEKDAY,21,TRAIN,PW3,509,1966
2025-02,WEEKDAY,19,TRAIN,NS13,44600,136146
2025-02,WEEKDAY,7,TRAIN,NS3,74395,20852
2025-02,WEEKDAY,9,TRAIN,NS13,68358,30947
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS21/DT11,15628,17236
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NS25/EW13,10320,1508
2025-02,WEEKDAY,10,TRAIN,CC10/DT26,14059,13119
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE16,2250,1615
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE18,2038,2276
2025-02,WEEKDAY,8,TRAIN,PW5,5816,1844
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,28403,35096
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW7,8007,5040
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW22,2932,2676
2025-02,WEEKDAY,19,TRAIN,NS25/EW13,88295,54869
2025-02,WEEKDAY,14,TRAIN,CC26,2522,3597
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,TE18,6961,4531
2025-02,WEEKDAY,8,TRAIN,NS7,48014,39709
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1575,1524
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,DT3,1867,1895
2025-02,WEEKDAY,19,TRAIN,NE8,36639,60538
2025-02,WEEKDAY,7,TRAIN,TE25,5960,1623
2025-02,WEEKDAY,6,TRAIN,CC4/DT15,606,8437
2025-02,WEEKDAY,22,TRAIN,EW12/DT14,59110,21148
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,20025,12238
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW9,11361,10032
2025-02,WEEKDAY,0,TRAIN,NE8,220,543
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NS11,19481,9696
2025-02,WEEKDAY,12,TRAIN,NE12/CC13,47375,51479
2025-02,WEEKDAY,7,TRAIN,CC7,12907,17002
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC24,3955,2767
2025-02,WEEKDAY,19,TRAIN,DT34,7748,10911
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,NE14,15635,10411
2025-02,WEEKDAY,8,TRAIN,EW22,16362,45651
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE8,5299,5272
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC6,6929,6810
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT10,282,566
2025-02,WEEKDAY,15,TRAIN,TE3,12512,8747
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,SE2,3084,2288
2025-02,WEEKDAY,7,TRAIN,DT30,32710,9625
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT29,397,2206
2025-02,WEEKDAY,22,TRAIN,NE15,5428,26185
2025-02,WEEKDAY,8,TRAIN,NE15,86006,11409
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NE11,7476,7896
2025-02,WEEKDAY,14,TRAIN,DT28,5996,6717
2025-02,WEEKDAY,0,TRAIN,NE17/PTC,502,3877
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE28,1885,1594
2025-02,WEEKDAY,7,TRAIN,TE19,1498,21922
2025-02,WEEKDAY,20,TRAIN,PW5,1500,6103
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,TE13,1878,1669
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,DT10,2165,1173
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,BP11,1424,1526
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,EW30,1176,3753
2025-02,WEEKDAY,10,TRAIN,NS20,26986,45753
2025-02,WEEKDAY,21,TRAIN,DT31,4524,11357
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE15,1803,2330
2025-02,WEEKDAY,23,TRAIN,BP12,42,360
2025-02,WEEKDAY,15,TRAIN,TE11,6440,4258
2025-02,WEEKDAY,18,TRAIN,TE1,24816,6341
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,30,281
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS24/NE6/CC1,23904,21029
2025-02,WEEKDAY,16,TRAIN,DT28,8737,8265
2025-02,WEEKDAY,17,TRAIN,DT27,25844,12323
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,44179,9829
2025-02,WEEKDAY,7,TRAIN,CC26,6916,20247
2025-02,WEEKDAY,20,TRAIN,EW15,61969,13411
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,NS9/TE2,1069,3667
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1740,2647
2025-02,WEEKDAY,21,TRAIN,NS11,18590,57165
2025-02,WEEKDAY,15,TRAIN,DT20,5237,5847
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,BP8,644,767
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,PE6,906,1664
2025-02,WEEKDAY,7,TRAIN,NE11,22392,23995
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,BP12,1433,952
2025-02,WEEKDAY,8,TRAIN,EW21/CC22,31222,122315
2025-02,WEEKDAY,18,TRAIN,BP13,1362,3569
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW32,2209,1607
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,SW8,994,948
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC27,302,1359
2025-02,WEEKDAY,10,TRAIN,PW3,1096,381
2025-02,WEEKDAY,15,TRAIN,EW29,11027,4293
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,DT18,635,2363
2025-02,WEEKDAY,22,TRAIN,EW2/DT32,25134,46887
2025-02,WEEKDAY,16,TRAIN,NS23,39472,36207
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS27/CE2/TE20,330,623
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS5,10104,12804
2025-02,WEEKDAY,0,TRAIN,EW10,71,546
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW28,5996,13672
2025-02,WEEKDAY,16,TRAIN,DT27,10350,7644
2025-02,WEEKDAY,9,TRAIN,EW15,14316,170683
2025-02,WEEKDAY,17,TRAIN,TE3,24046,17391
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1041,1207
2025-02,WEEKDAY,13,TRAIN,BP3,3094,3243
2025-02,WEEKDAY,12,TRAIN,PE1,3232,2413
2025-02,WEEKDAY,23,TRAIN,NE18,707,2102
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NE16/STC,20022,26742
2025-02,WEEKDAY,14,TRAIN,SW1,3210,3801
2025-02,WEEKDAY,20,TRAIN,TE11,2550,4049
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,BP11,513,1504
2025-02,WEEKDAY,7,TRAIN,PE3,18416,6486
2025-02,WEEKDAY,0,TRAIN,EW7,143,1037
2025-02,WEEKDAY,13,TRAIN,PE4,1545,1873
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,PE1,966,334
2025-02,WEEKDAY,8,TRAIN,BP2,10990,1580
2025-02,WEEKDAY,6,TRAIN,TE6,18697,6480
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,BP6/DT1,4877,15984
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,DT27,2987,3839
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,DT10,1800,1367
2025-02,WEEKDAY,5,TRAIN,NS5,15818,2381
2025-02,WEEKDAY,12,TRAIN,DT28,8215,5603
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,DT18,2829,3914
2025-02,WEEKDAY,11,TRAIN,BP2,2529,1087
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,TE13,2101,1999
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS5,12093,14486
2025-02,WEEKDAY,14,TRAIN,EW19,11304,14578
2025-02,WEEKDAY,23,TRAIN,CC28,352,1932
2025-02,WEEKDAY,10,TRAIN,EW22,8573,17563
2025-02,WEEKDAY,8,TRAIN,SE4,9099,2698
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,PE1,1633,607
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SE3,1102,196
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW24/NS1,31245,37445
2025-02,WEEKDAY,18,TRAIN,CC23,106094,11283
2025-02,WEEKDAY,19,TRAIN,EW14/NS26,161932,29554
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NE10,1113,2340
2025-02,WEEKDAY,5,TRAIN,NE5,337,39
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,SE5,173,40
2025-02,WEEKDAY,12,TRAIN,EW29,10184,7133
2025-02,WEEKDAY,17,TRAIN,BP9,2321,4262
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4415,3044
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,TE26,1026,1245
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1684,417
2025-02,WEEKDAY,18,TRAIN,CC11,108474,25934
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE16,1988,3225
2025-02,WEEKDAY,13,TRAIN,DT3,6330,5906
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,EW4,2247,6130
2025-02,WEEKDAY,13,TRAIN,BP5,2086,2099
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NS18,8332,2983
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NE14,14670,11863
2025-02,WEEKDAY,23,TRAIN,PE2,392,3363
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,SE5,1424,525
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW23,19315,21363
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE24,1671,1162
2025-02,WEEKDAY,23,TRAIN,CC4/DT15,8419,1228
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS10,4069,16301
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE5,1276,2554
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PE4,717,399
2025-02,WEEKDAY,22,TRAIN,SW1,1328,1138
2025-02,WEEKDAY,23,TRAIN,DT20,4869,2175
2025-02,WEEKDAY,19,TRAIN,SE3,1768,8744
2025-02,WEEKDAY,20,TRAIN,SE4,1696,5244
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NS21/DT11,15386,17012
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,SW1,1225,648
2025-02,WEEKDAY,6,TRAIN,TE27,5347,2818
2025-02,WEEKDAY,13,TRAIN,NS18,14671,11460
2025-02,WEEKDAY,8,TRAIN,CC17/TE9,22469,22815
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1403,2975
2025-02,WEEKDAY,16,TRAIN,NE10,17929,17388
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,EW7,3513,7925
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2201,1353
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS12,6981,7504
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,SW1,32,51
2025-02,WEEKDAY,5,TRAIN,NS15,4254,2436
2025-02,WEEKDAY,19,TRAIN,CC5,8422,6437
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NE11,5931,5620
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE15,3342,1310
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,EW20,6228,4128
2025-02,WEEKDAY,10,TRAIN,CE1/DT16,8563,34216
2025-02,WEEKDAY,22,TRAIN,EW19,5470,15769
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT3,23,361
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS17/CC15,13688,7636
2025-02,WEEKDAY,5,TRAIN,CC17/TE9,1975,206
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,CC11,3634,5079
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NS15,5962,4573
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW21/CC22,2197,2295
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW6,6264,3280
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS25/EW13,30467,33257
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC4/DT15,600,4199
2025-02,WEEKDAY,18,TRAIN,EW8/CC9,126991,118120
2025-02,WEEKDAY,0,TRAIN,NE5,125,70
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,TE7,2798,2400
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,10145,10431
2025-02,WEEKDAY,9,TRAIN,TE28,6411,1933
