,Street_name,Planning_area,Time_taken
2939,QUEENSWAY,River Valley,1673
2940,RACE COURSE ROAD,River Valley,1655
2941,RAFFLES AVENUE,River Valley,1715
2942,RAFFLES BOULEVARD,River Valley,1626
2943,RAFFLES LINK,River Valley,1289
2944,RAFFLES PLACE,River Valley,1028
2945,RAFFLES QUAY,River Valley,1284
2946,RANGOON ROAD,River Valley,1675
2947,RIVER VALLEY ROAD,River Valley,661
2948,RIVERVALE CRESCENT,River Valley,2991
2949,ROBERTSON QUAY,River Valley,1390
2950,ROBINSON ROAD,River Valley,1221
2951,ROCHOR CANAL ROAD,River Valley,1543
2952,ROCHOR ROAD,River Valley,1489
2953,SAM LEONG ROAD,River Valley,1706
2954,SCOTTS ROAD,River Valley,1639
2955,SELEGIE ROAD,River Valley,1156
2956,SEMBAWANG DRIVE,River Valley,3619
2957,SEMBAWANG ROAD,River Valley,3054
2958,SENGKANG SQUARE,River Valley,2672
2959,SENGKANG WEST AVENUE,River Valley,2984
2960,SERANGOON CENTRAL,River Valley,2477
2961,SERANGOON ROAD,River Valley,2230
2962,SHENTON WAY,River Valley,1207
2963,SIMS AVENUE,River Valley,1835
2964,SIMS DRIVE,River Valley,2216
2965,SIN MING ROAD,River Valley,2104
2966,SINARAN DRIVE,River Valley,1340
2967,SOMERSET ROAD,River Valley,703
2968,SOUTH BRIDGE ROAD,River Valley,1184
2969,SOUTH BUONA VISTA ROAD,River Valley,3373
2970,STADIUM WALK,River Valley,1724
2971,STAMFORD ROAD,River Valley,934
2972,TAI SENG STREET,River Valley,2271
2973,TAI THONG CRESCENT,River Valley,1971
2974,TAMPINES CENTRAL 1,River Valley,2916
2975,TAMPINES CENTRAL 5,River Valley,2853
2976,TAMPINES STREET 32,River Valley,3228
2977,TAN QUEE LAN STREET,River Valley,1583
2978,TANGLIN ROAD,River Valley,1192
2979,TANJONG KATONG ROAD,River Valley,2499
2980,TELOK AYER STREET,River Valley,2870
2981,TELOK KURAU ROAD,River Valley,2947
2982,TEMASEK BOULEVARD,River Valley,1470
2983,TESSENSOHN ROAD,River Valley,1615
2984,THOMSON ROAD,River Valley,2783
2985,TIONG BAHRU ROAD,River Valley,837
2986,TRAS STREET,River Valley,1294
2987,UNITY STREET,River Valley,1405
2988,UPPER BUKIT TIMAH ROAD,River Valley,2772
2989,UPPER CIRCULAR ROAD,River Valley,859
2990,UPPER CROSS STREET,River Valley,1209
2991,UPPER SERANGOON ROAD,River Valley,2380
2992,UPPER THOMSON ROAD,River Valley,1816
2993,VICTORIA STREET,River Valley,1132
2994,WEST COAST DRIVE,River Valley,2570
2995,WEST COAST ROAD,River Valley,2870
2996,WILKIE ROAD,River Valley,1608
2997,WOODLANDS AVENUE 1,River Valley,3416
2998,WOODLANDS ROAD,River Valley,3398
2999,WOODLANDS SQUARE,River Valley,2679
3000,YIO CHU KANG ROAD,River Valley,2752
3001,YISHUN AVENUE 2,River Valley,2468
3002,YISHUN AVENUE 9,River Valley,3099
3003,YISHUN CENTRAL 1,River Valley,2802
3004,YISHUN RING ROAD,River Valley,3251
3005,ALBERT STREET,Rochor,558
3006,ALEXANDRA ROAD,Rochor,1512
3007,ANG MO KIO AVENUE 3,Rochor,2476
3008,ANSON ROAD,Rochor,1127
3009,BALESTIER ROAD,Rochor,928
3010,BATTERY ROAD,Rochor,939
3011,BAYFRONT AVENUE,Rochor,443
3012,BEACH ROAD,Rochor,926
3013,BEDOK NORTH STREET 1,Rochor,2007
3014,BEDOK ROAD,Rochor,2284
3015,BENCOOLEN STREET,Rochor,704
3016,BIDADARI PARK DRIVE,Rochor,1247
3017,BRAS BASAH ROAD,Rochor,1088
3018,BROOKE ROAD,Rochor,2048
3019,BUKIT TIMAH ROAD,Rochor,3226
3020,CAVAN ROAD,Rochor,1375
3021,CECIL STREET,Rochor,895
3022,CENTRAL BOULEVARD,Rochor,929
3023,CHANGI BUSINESS PARK CENTRAL 1,Rochor,3046
3024,CHANGI ROAD,Rochor,1567
3025,CHIN SWEE ROAD,Rochor,1123
3026,CHOA CHU KANG AVENUE 4,Rochor,2918
3027,CHOA CHU KANG NORTH 6,Rochor,2875
3028,CLAYMORE DRIVE,Rochor,1657
3029,CLEMENCEAU AVENUE,Rochor,881
3030,CLEMENTI AVENUE 3,Rochor,2188
3031,COLEMAN STREET,Rochor,654
3032,COLLYER QUAY,Rochor,983
3033,COMMONWEALTH AVENUE WEST,Rochor,2114
3034,COMPASSVALE BOW,Rochor,1809
3035,CROSS STREET,Rochor,605
3036,CUSCADEN ROAD,Rochor,1449
3037,EAST COAST ROAD,Rochor,2718
3038,EASTWOOD ROAD,Rochor,2413
3039,ENG HOON STREET,Rochor,1558
3040,ENGGOR STREET,Rochor,1295
3041,EU TONG SEN STREET,Rochor,1043
3042,FOCH ROAD,Rochor,1273
3043,GEYLANG ROAD,Rochor,1623
3044,GOLDHILL PLAZA,Rochor,780
3045,GOPENG STREET,Rochor,1116
3046,GUILLEMARD ROAD,Rochor,1479
3047,HANDY ROAD,Rochor,1235
3048,HAVELOCK ROAD,Rochor,1723
3049,HIGH STREET,Rochor,712
3050,HOLLAND AVENUE,Rochor,1503
3051,HOUGANG AVENUE 10,Rochor,2259
3052,HOUGANG STREET 51,Rochor,2267
3053,HOUGANG STREET 91,Rochor,2519
3054,IRRAWADDY ROAD,Rochor,1000
3055,JALAN ANAK BUKIT,Rochor,1536
3056,JALAN BESAR,Rochor,960
3057,JALAN JURONG KECHIL,Rochor,1452
3058,JALAN LEGUNDI,Rochor,3258
3059,JALAN MASJID,Rochor,1486
3060,JALAN SULTAN,Rochor,1080
3061,JELEBU ROAD,Rochor,2136
3062,JOO CHIAT ROAD,Rochor,1872
3063,JOO KOON CIRCLE,Rochor,3904
3064,JURONG EAST STREET 21,Rochor,2701
3065,JURONG GATEWAY ROAD,Rochor,2421
3066,JURONG WEST CENTRAL 2,Rochor,2841
3067,JURONG WEST CENTRAL 3,Rochor,2947
3068,KALLANG AVENUE,Rochor,1757
3069,KELANTAN LANE,Rochor,562
3070,KEPPEL ROAD,Rochor,1356
3071,KITCHENER ROAD,Rochor,871
3072,KOEK ROAD,Rochor,948
3073,LAVENDER STREET,Rochor,1448
3074,LORONG 22 GEYLANG,Rochor,1536
3075,LORONG 4 TOA PAYOH,Rochor,1550
3076,LORONG KILAT,Rochor,1542
3077,LORONG LIPUT,Rochor,1527
3078,MACPHERSON ROAD,Rochor,1500
3079,MAJU AVENUE,Rochor,2486
3080,MARINA BOULEVARD,Rochor,1018
3081,MARINA VIEW,Rochor,638
3082,MARINE PARADE ROAD,Rochor,2263
3083,MARITIME SQUARE,Rochor,2062
3084,MARKET STREET,Rochor,2315
3085,MARNE ROAD,Rochor,1326
3086,MERCHANT ROAD,Rochor,1141
3087,MIDDLE ROAD,Rochor,534
3088,MOHAMED SULTAN ROAD,Rochor,1160
3089,MOUNTBATTEN ROAD,Rochor,1390
3090,NEW BRIDGE ROAD,Rochor,829
3091,NEW UPPER CHANGI ROAD,Rochor,2350
3092,NORTH BRIDGE ROAD,Rochor,861
3093,NORTH BUONA VISTA DRIVE,Rochor,1514
3094,NORTHPOINT DRIVE,Rochor,2671
3095,OCEAN WAY,Rochor,4758
3096,ORCHARD ROAD,Rochor,1230
3097,ORCHARD TURN,Rochor,1095
3098,OUTRAM ROAD,Rochor,1046
3099,PASIR PANJANG ROAD,Rochor,2029
3100,PASIR RIS CENTRAL,Rochor,2926
3101,PASIR RIS CLOSE,Rochor,3007
3102,PAYA LEBAR ROAD,Rochor,1259
3103,PENANG ROAD,Rochor,735
3104,PETIR ROAD,Rochor,2350
3105,PUNGGOL CENTRAL,Rochor,2729
3106,QUEENSWAY,Rochor,1763
3107,RACE COURSE ROAD,Rochor,1643
3108,RAFFLES AVENUE,Rochor,805
3109,RAFFLES BOULEVARD,Rochor,676
3110,RAFFLES LINK,Rochor,926
3111,RAFFLES PLACE,Rochor,759
3112,RAFFLES QUAY,Rochor,810
3113,RANGOON ROAD,Rochor,1457
3114,RIVER VALLEY ROAD,Rochor,1321
3115,RIVERVALE CRESCENT,Rochor,2329
3116,ROBERTSON QUAY,Rochor,1446
3117,ROBINSON ROAD,Rochor,1189
3118,ROCHOR CANAL ROAD,Rochor,267
3119,ROCHOR ROAD,Rochor,365
3120,SAM LEONG ROAD,Rochor,835
3121,SCOTTS ROAD,Rochor,897
3122,SELEGIE ROAD,Rochor,664
3123,SEMBAWANG DRIVE,Rochor,3341
3124,SEMBAWANG ROAD,Rochor,2671
3125,SENGKANG SQUARE,Rochor,2004
3126,SENGKANG WEST AVENUE,Rochor,2316
3127,SERANGOON CENTRAL,Rochor,1809
3128,SERANGOON ROAD,Rochor,1440
3129,SHENTON WAY,Rochor,1108
3130,SIMS AVENUE,Rochor,1123
3131,SIMS DRIVE,Rochor,1680
3132,SIN MING ROAD,Rochor,1954
3133,SINARAN DRIVE,Rochor,2230
3134,SOMERSET ROAD,Rochor,794
3135,SOUTH BRIDGE ROAD,Rochor,855
3136,SOUTH BUONA VISTA ROAD,Rochor,2150
3137,STADIUM WALK,Rochor,972
3138,STAMFORD ROAD,Rochor,1353
3139,TAI SENG STREET,Rochor,1519
3140,TAI THONG CRESCENT,Rochor,1299
3141,TAMPINES CENTRAL 1,Rochor,2060
3142,TAMPINES CENTRAL 5,Rochor,2141
3143,TAMPINES STREET 32,Rochor,2372
3144,TAN QUEE LAN STREET,Rochor,879
3145,TANGLIN ROAD,Rochor,1882
3146,TANJONG KATONG ROAD,Rochor,1637
3147,TELOK AYER STREET,Rochor,991
3148,TELOK KURAU ROAD,Rochor,2392
3149,TEMASEK BOULEVARD,Rochor,773
3150,TESSENSOHN ROAD,Rochor,1494
3151,THOMSON ROAD,Rochor,1648
3152,TIONG BAHRU ROAD,Rochor,1431
3153,TRAS STREET,Rochor,1311
3154,UNITY STREET,Rochor,935
3155,UPPER BUKIT TIMAH ROAD,Rochor,2033
3156,UPPER CIRCULAR ROAD,Rochor,755
3157,UPPER CROSS STREET,Rochor,936
3158,UPPER SERANGOON ROAD,Rochor,1724
3159,UPPER THOMSON ROAD,Rochor,1666
3160,VICTORIA STREET,Rochor,523
3161,WEST COAST DRIVE,Rochor,2721
3162,WEST COAST ROAD,Rochor,2811
3163,WILKIE ROAD,Rochor,1165
3164,WOODLANDS AVENUE 1,Rochor,3266
3165,WOODLANDS ROAD,Rochor,2978
3166,WOODLANDS SQUARE,Rochor,2529
3167,YIO CHU KANG ROAD,Rochor,1997
3168,YISHUN AVENUE 2,Rochor,2198
3169,YISHUN AVENUE 9,Rochor,2866
3170,YISHUN CENTRAL 1,Rochor,2532
3171,YISHUN RING ROAD,Rochor,2980
3172,ALBERT STREET,Seletar,3438
3173,ALEXANDRA ROAD,Seletar,4082
3174,ANG MO KIO AVENUE 3,Seletar,2214
3175,ANSON ROAD,Seletar,3909
3176,BALESTIER ROAD,Seletar,3600
3177,BATTERY ROAD,Seletar,3490
3178,BAYFRONT AVENUE,Seletar,3467
3179,BEACH ROAD,Seletar,3706
3180,BEDOK NORTH STREET 1,Seletar,3863
3181,BEDOK ROAD,Seletar,3980
3182,BENCOOLEN STREET,Seletar,3393
3183,BIDADARI PARK DRIVE,Seletar,2328
3184,BRAS BASAH ROAD,Seletar,3122
3185,BROOKE ROAD,Seletar,4119
3186,BUKIT TIMAH ROAD,Seletar,5947
3187,CAVAN ROAD,Seletar,3208
3188,CECIL STREET,Seletar,4083
3189,CENTRAL BOULEVARD,Seletar,3765
3190,CHANGI BUSINESS PARK CENTRAL 1,Seletar,3819
3191,CHANGI ROAD,Seletar,3535
3192,CHIN SWEE ROAD,Seletar,3348
3193,CHOA CHU KANG AVENUE 4,Seletar,4226
3194,CHOA CHU KANG NORTH 6,Seletar,3621
3195,CLAYMORE DRIVE,Seletar,4067
3196,CLEMENCEAU AVENUE,Seletar,3117
3197,CLEMENTI AVENUE 3,Seletar,5050
3198,COLEMAN STREET,Seletar,3503
3199,COLLYER QUAY,Seletar,3534
3200,COMMONWEALTH AVENUE WEST,Seletar,4622
3201,COMPASSVALE BOW,Seletar,1691
3202,CROSS STREET,Seletar,3629
3203,CUSCADEN ROAD,Seletar,3859
3204,EAST COAST ROAD,Seletar,4715
3205,EASTWOOD ROAD,Seletar,4477
3206,ENG HOON STREET,Seletar,3582
3207,ENGGOR STREET,Seletar,4039
3208,EU TONG SEN STREET,Seletar,3032
3209,FOCH ROAD,Seletar,3249
3210,GEYLANG ROAD,Seletar,3581
3211,GOLDHILL PLAZA,Seletar,3474
3212,GOPENG STREET,Seletar,4068
3213,GUILLEMARD ROAD,Seletar,3841
3214,HANDY ROAD,Seletar,3060
3215,HAVELOCK ROAD,Seletar,4190
3216,HIGH STREET,Seletar,3346
3217,HOLLAND AVENUE,Seletar,3823
3218,HOUGANG AVENUE 10,Seletar,2178
3219,HOUGANG STREET 51,Seletar,1898
3220,HOUGANG STREET 91,Seletar,1830
3221,IRRAWADDY ROAD,Seletar,3387
3222,JALAN ANAK BUKIT,Seletar,4257
3223,JALAN BESAR,Seletar,3145
3224,JALAN JURONG KECHIL,Seletar,4173
3225,JALAN LEGUNDI,Seletar,3010
3226,JALAN MASJID,Seletar,3532
3227,JALAN SULTAN,Seletar,3438
3228,JELEBU ROAD,Seletar,4875
3229,JOO CHIAT ROAD,Seletar,3910
3230,JOO KOON CIRCLE,Seletar,6331
3231,JURONG EAST STREET 21,Seletar,4828
3232,JURONG GATEWAY ROAD,Seletar,4548
3233,JURONG WEST CENTRAL 2,Seletar,5268
3234,JURONG WEST CENTRAL 3,Seletar,5374
3235,KALLANG AVENUE,Seletar,3333
3236,KELANTAN LANE,Seletar,3287
3237,KEPPEL ROAD,Seletar,4222
3238,KITCHENER ROAD,Seletar,2962
3239,KOEK ROAD,Seletar,3260
3240,LAVENDER STREET,Seletar,3135
3241,LORONG 22 GEYLANG,Seletar,3719
3242,LORONG 4 TOA PAYOH,Seletar,3255
3243,LORONG KILAT,Seletar,4263
3244,LORONG LIPUT,Seletar,3847
3245,MACPHERSON ROAD,Seletar,3254
3246,MAJU AVENUE,Seletar,2227
3247,MARINA BOULEVARD,Seletar,4086
3248,MARINA VIEW,Seletar,3577
3249,MARINE PARADE ROAD,Seletar,4291
3250,MARITIME SQUARE,Seletar,3683
3251,MARKET STREET,Seletar,3678
3252,MARNE ROAD,Seletar,2969
3253,MERCHANT ROAD,Seletar,3228
3254,MIDDLE ROAD,Seletar,3483
3255,MOHAMED SULTAN ROAD,Seletar,3831
3256,MOUNTBATTEN ROAD,Seletar,3761
3257,NEW BRIDGE ROAD,Seletar,3116
3258,NEW UPPER CHANGI ROAD,Seletar,4158
3259,NORTH BRIDGE ROAD,Seletar,3623
3260,NORTH BUONA VISTA DRIVE,Seletar,3834
3261,NORTHPOINT DRIVE,Seletar,2609
3262,OCEAN WAY,Seletar,6427
3263,ORCHARD ROAD,Seletar,3890
3264,ORCHARD TURN,Seletar,3649
3265,OUTRAM ROAD,Seletar,3348
3266,PASIR PANJANG ROAD,Seletar,4673
3267,PASIR RIS CENTRAL,Seletar,3138
3268,PASIR RIS CLOSE,Seletar,3000
3269,PAYA LEBAR ROAD,Seletar,2646
3270,PENANG ROAD,Seletar,2971
3271,PETIR ROAD,Seletar,4659
3272,PUNGGOL CENTRAL,Seletar,1670
3273,QUEENSWAY,Seletar,4157
3274,RACE COURSE ROAD,Seletar,3024
3275,RAFFLES AVENUE,Seletar,4408
3276,RAFFLES BOULEVARD,Seletar,3759
3277,RAFFLES LINK,Seletar,3458
3278,RAFFLES PLACE,Seletar,3310
3279,RAFFLES QUAY,Seletar,3780
3280,RANGOON ROAD,Seletar,2842
3281,RIVER VALLEY ROAD,Seletar,4334
3282,RIVERVALE CRESCENT,Seletar,1571
3283,ROBERTSON QUAY,Seletar,3999
3284,ROBINSON ROAD,Seletar,4112
3285,ROCHOR CANAL ROAD,Seletar,3856
3286,ROCHOR ROAD,Seletar,3784
3287,SAM LEONG ROAD,Seletar,2989
3288,SCOTTS ROAD,Seletar,3618
3289,SELEGIE ROAD,Seletar,3421
3290,SEMBAWANG DRIVE,Seletar,3827
3291,SEMBAWANG ROAD,Seletar,2487
3292,SENGKANG SQUARE,Seletar,1400
3293,SENGKANG WEST AVENUE,Seletar,1031
3294,SERANGOON CENTRAL,Seletar,2422
3295,SERANGOON ROAD,Seletar,3130
3296,SHENTON WAY,Seletar,3974
3297,SIMS AVENUE,Seletar,3449
3298,SIMS DRIVE,Seletar,3771
3299,SIN MING ROAD,Seletar,3278
3300,SINARAN DRIVE,Seletar,3374
3301,SOMERSET ROAD,Seletar,3489
3302,SOUTH BRIDGE ROAD,Seletar,3357
3303,SOUTH BUONA VISTA ROAD,Seletar,4874
3304,STADIUM WALK,Seletar,3441
3305,STAMFORD ROAD,Seletar,3512
3306,TAI SENG STREET,Seletar,2906
3307,TAI THONG CRESCENT,Seletar,2585
3308,TAMPINES CENTRAL 1,Seletar,2704
3309,TAMPINES CENTRAL 5,Seletar,2916
3310,TAMPINES STREET 32,Seletar,3314
3311,TAN QUEE LAN STREET,Seletar,3480
3312,TANGLIN ROAD,Seletar,4243
3313,TANJONG KATONG ROAD,Seletar,3565
3314,TELOK AYER STREET,Seletar,3684
3315,TELOK KURAU ROAD,Seletar,3879
3316,TEMASEK BOULEVARD,Seletar,3359
3317,TESSENSOHN ROAD,Seletar,2875
3318,THOMSON ROAD,Seletar,3378
3319,TIONG BAHRU ROAD,Seletar,3455
3320,TRAS STREET,Seletar,4136
3321,UNITY STREET,Seletar,3686
3322,UPPER BUKIT TIMAH ROAD,Seletar,5143
3323,UPPER CIRCULAR ROAD,Seletar,3119
3324,UPPER CROSS STREET,Seletar,3161
3325,UPPER SERANGOON ROAD,Seletar,2369
3326,UPPER THOMSON ROAD,Seletar,2920
3327,VICTORIA STREET,Seletar,3152
3328,WEST COAST DRIVE,Seletar,5072
3329,WEST COAST ROAD,Seletar,5243
3330,WILKIE ROAD,Seletar,3873
3331,WOODLANDS AVENUE 1,Seletar,2766
3332,WOODLANDS ROAD,Seletar,5059
3333,WOODLANDS SQUARE,Seletar,2545
3334,YIO CHU KANG ROAD,Seletar,1626
3335,YISHUN AVENUE 2,Seletar,1932
3336,YISHUN AVENUE 9,Seletar,2498
3337,YISHUN CENTRAL 1,Seletar,2381
3338,YISHUN RING ROAD,Seletar,2521
3339,ALBERT STREET,Sengkang,2750
3340,ALEXANDRA ROAD,Sengkang,3348
3341,ANG MO KIO AVENUE 3,Sengkang,2144
3342,ANSON ROAD,Sengkang,3672
3343,BALESTIER ROAD,Sengkang,2827
3344,BATTERY ROAD,Sengkang,2756
3345,BAYFRONT AVENUE,Sengkang,2814
3346,BEACH ROAD,Sengkang,2646
3347,BEDOK NORTH STREET 1,Sengkang,3486
3348,BEDOK ROAD,Sengkang,3603
3349,BENCOOLEN STREET,Sengkang,2804
3350,BIDADARI PARK DRIVE,Sengkang,1615
3351,BRAS BASAH ROAD,Sengkang,2407
3352,BROOKE ROAD,Sengkang,3581
3353,BUKIT TIMAH ROAD,Sengkang,5294
3354,CAVAN ROAD,Sengkang,2582
3355,CECIL STREET,Sengkang,3064
3356,CENTRAL BOULEVARD,Sengkang,3031
3357,CHANGI BUSINESS PARK CENTRAL 1,Sengkang,3442
3358,CHANGI ROAD,Sengkang,3485
3359,CHIN SWEE ROAD,Sengkang,2635
3360,CHOA CHU KANG AVENUE 4,Sengkang,4808
3361,CHOA CHU KANG NORTH 6,Sengkang,4203
3362,CLAYMORE DRIVE,Sengkang,3393
3363,CLEMENCEAU AVENUE,Sengkang,2404
3364,CLEMENTI AVENUE 3,Sengkang,4148
3365,COLEMAN STREET,Sengkang,2553
3366,COLLYER QUAY,Sengkang,2800
3367,COMMONWEALTH AVENUE WEST,Sengkang,4017
3368,COMPASSVALE BOW,Sengkang,1536
3369,CROSS STREET,Sengkang,2774
3370,CUSCADEN ROAD,Sengkang,3206
3371,EAST COAST ROAD,Sengkang,4298
3372,EASTWOOD ROAD,Sengkang,4100
3373,ENG HOON STREET,Sengkang,2906
3374,ENGGOR STREET,Sengkang,3716
3375,EU TONG SEN STREET,Sengkang,2319
3376,FOCH ROAD,Sengkang,2385
3377,GEYLANG ROAD,Sengkang,2740
3378,GOLDHILL PLAZA,Sengkang,2842
3379,GOPENG STREET,Sengkang,3885
3380,GUILLEMARD ROAD,Sengkang,3109
3381,HANDY ROAD,Sengkang,2347
3382,HAVELOCK ROAD,Sengkang,3593
3383,HIGH STREET,Sengkang,2611
3384,HOLLAND AVENUE,Sengkang,3089
3385,HOUGANG AVENUE 10,Sengkang,1313
3386,HOUGANG STREET 51,Sengkang,1615
3387,HOUGANG STREET 91,Sengkang,2306
3388,IRRAWADDY ROAD,Sengkang,3062
3389,JALAN ANAK BUKIT,Sengkang,3604
3390,JALAN BESAR,Sengkang,2480
3391,JALAN JURONG KECHIL,Sengkang,3520
3392,JALAN LEGUNDI,Sengkang,3420
3393,JALAN MASJID,Sengkang,3482
3394,JALAN SULTAN,Sengkang,2995
3395,JELEBU ROAD,Sengkang,4204
3396,JOO CHIAT ROAD,Sengkang,3428
3397,JOO KOON CIRCLE,Sengkang,5864
3398,JURONG EAST STREET 21,Sengkang,4661
3399,JURONG GATEWAY ROAD,Sengkang,4310
3400,JURONG WEST CENTRAL 2,Sengkang,4730
3401,JURONG WEST CENTRAL 3,Sengkang,4836
3402,KALLANG AVENUE,Sengkang,2855
3403,KELANTAN LANE,Sengkang,2651
3404,KEPPEL ROAD,Sengkang,3417
3405,KITCHENER ROAD,Sengkang,2249
3406,KOEK ROAD,Sengkang,2547
3407,LAVENDER STREET,Sengkang,2422
3408,LORONG 22 GEYLANG,Sengkang,2953
3409,LORONG 4 TOA PAYOH,Sengkang,2622
3410,LORONG KILAT,Sengkang,3610
3411,LORONG LIPUT,Sengkang,3113
3412,MACPHERSON ROAD,Sengkang,2175
3413,MAJU AVENUE,Sengkang,2321
3414,MARINA BOULEVARD,Sengkang,3463
3415,MARINA VIEW,Sengkang,2995
3416,MARINE PARADE ROAD,Sengkang,3734
3417,MARITIME SQUARE,Sengkang,2970
3418,MARKET STREET,Sengkang,3301
3419,MARNE ROAD,Sengkang,2256
3420,MERCHANT ROAD,Sengkang,2515
3421,MIDDLE ROAD,Sengkang,2697
3422,MOHAMED SULTAN ROAD,Sengkang,3118
3423,MOUNTBATTEN ROAD,Sengkang,2920
3424,NEW BRIDGE ROAD,Sengkang,2403
3425,NEW UPPER CHANGI ROAD,Sengkang,3781
3426,NORTH BRIDGE ROAD,Sengkang,2910
3427,NORTH BUONA VISTA DRIVE,Sengkang,3100
3428,NORTHPOINT DRIVE,Sengkang,2934
3429,OCEAN WAY,Sengkang,5693
3430,ORCHARD ROAD,Sengkang,3058
3431,ORCHARD TURN,Sengkang,2773
3432,OUTRAM ROAD,Sengkang,2635
3433,PASIR PANJANG ROAD,Sengkang,3876
3434,PASIR RIS CENTRAL,Sengkang,2854
3435,PASIR RIS CLOSE,Sengkang,2623
3436,PAYA LEBAR ROAD,Sengkang,1912
3437,PENANG ROAD,Sengkang,2258
3438,PETIR ROAD,Sengkang,5124
3439,PUNGGOL CENTRAL,Sengkang,1685
3440,QUEENSWAY,Sengkang,4251
3441,RACE COURSE ROAD,Sengkang,2311
3442,RAFFLES AVENUE,Sengkang,3250
3443,RAFFLES BOULEVARD,Sengkang,2928
3444,RAFFLES LINK,Sengkang,2613
3445,RAFFLES PLACE,Sengkang,2576
3446,RAFFLES QUAY,Sengkang,2896
3447,RANGOON ROAD,Sengkang,2129
3448,RIVER VALLEY ROAD,Sengkang,3353
3449,RIVERVALE CRESCENT,Sengkang,1217
3450,ROBERTSON QUAY,Sengkang,3329
3451,ROBINSON ROAD,Sengkang,3942
3452,ROCHOR CANAL ROAD,Sengkang,2716
3453,ROCHOR ROAD,Sengkang,2872
3454,SAM LEONG ROAD,Sengkang,2276
3455,SCOTTS ROAD,Sengkang,2965
3456,SELEGIE ROAD,Sengkang,2635
3457,SEMBAWANG DRIVE,Sengkang,4148
3458,SEMBAWANG ROAD,Sengkang,3133
3459,SENGKANG SQUARE,Sengkang,800
3460,SENGKANG WEST AVENUE,Sengkang,731
3461,SERANGOON CENTRAL,Sengkang,1879
3462,SERANGOON ROAD,Sengkang,2070
3463,SHENTON WAY,Sengkang,3117
3464,SIMS AVENUE,Sengkang,2706
3465,SIMS DRIVE,Sengkang,2907
3466,SIN MING ROAD,Sengkang,3280
3467,SINARAN DRIVE,Sengkang,3094
3468,SOMERSET ROAD,Sengkang,2668
3469,SOUTH BRIDGE ROAD,Sengkang,2644
3470,SOUTH BUONA VISTA ROAD,Sengkang,4154
3471,STADIUM WALK,Sengkang,2707
3472,STAMFORD ROAD,Sengkang,2612
3473,TAI SENG STREET,Sengkang,2172
3474,TAI THONG CRESCENT,Sengkang,1872
3475,TAMPINES CENTRAL 1,Sengkang,2401
3476,TAMPINES CENTRAL 5,Sengkang,2539
3477,TAMPINES STREET 32,Sengkang,2937
3478,TAN QUEE LAN STREET,Sengkang,2686
3479,TANGLIN ROAD,Sengkang,3615
3480,TANJONG KATONG ROAD,Sengkang,2999
3481,TELOK AYER STREET,Sengkang,2971
3482,TELOK KURAU ROAD,Sengkang,3802
3483,TEMASEK BOULEVARD,Sengkang,2723
3484,TESSENSOHN ROAD,Sengkang,2162
3485,THOMSON ROAD,Sengkang,2960
3486,TIONG BAHRU ROAD,Sengkang,2779
3487,TRAS STREET,Sengkang,3457
3488,UNITY STREET,Sengkang,2973
3489,UPPER BUKIT TIMAH ROAD,Sengkang,4199
3490,UPPER CIRCULAR ROAD,Sengkang,2406
3491,UPPER CROSS STREET,Sengkang,2448
3492,UPPER SERANGOON ROAD,Sengkang,1522
3493,UPPER THOMSON ROAD,Sengkang,2732
3494,VICTORIA STREET,Sengkang,2469
3495,WEST COAST DRIVE,Sengkang,4679
3496,WEST COAST ROAD,Sengkang,4921
3497,WILKIE ROAD,Sengkang,3087
3498,WOODLANDS AVENUE 1,Sengkang,3956
3499,WOODLANDS ROAD,Sengkang,4922
3500,WOODLANDS SQUARE,Sengkang,3203
3501,YIO CHU KANG ROAD,Sengkang,1773
3502,YISHUN AVENUE 2,Sengkang,2404
3503,YISHUN AVENUE 9,Sengkang,2908
3504,YISHUN CENTRAL 1,Sengkang,2865
3505,YISHUN RING ROAD,Sengkang,2867
3506,ALBERT STREET,Serangoon,2708
3507,ALEXANDRA ROAD,Serangoon,3457
3508,ANG MO KIO AVENUE 3,Serangoon,1678
3509,ANSON ROAD,Serangoon,3310
3510,BALESTIER ROAD,Serangoon,2641
3511,BATTERY ROAD,Serangoon,2865
3512,BAYFRONT AVENUE,Serangoon,2976
3513,BEACH ROAD,Serangoon,2919
3514,BEDOK NORTH STREET 1,Serangoon,3147
3515,BEDOK ROAD,Serangoon,4099
3516,BENCOOLEN STREET,Serangoon,2674
3517,BIDADARI PARK DRIVE,Serangoon,1724
3518,BRAS BASAH ROAD,Serangoon,2516
3519,BROOKE ROAD,Serangoon,3358
3520,BUKIT TIMAH ROAD,Serangoon,5403
3521,CAVAN ROAD,Serangoon,2593
3522,CECIL STREET,Serangoon,3173
3523,CENTRAL BOULEVARD,Serangoon,3140
3524,CHANGI BUSINESS PARK CENTRAL 1,Serangoon,4452
3525,CHANGI ROAD,Serangoon,2707
3526,CHIN SWEE ROAD,Serangoon,2744
3527,CHOA CHU KANG AVENUE 4,Serangoon,4724
3528,CHOA CHU KANG NORTH 6,Serangoon,4119
3529,CLAYMORE DRIVE,Serangoon,3056
3530,CLEMENCEAU AVENUE,Serangoon,2513
3531,CLEMENTI AVENUE 3,Serangoon,3993
3532,COLEMAN STREET,Serangoon,2662
3533,COLLYER QUAY,Serangoon,2909
